id,name,text,emotion,sentiment,toxicity_score,abusive_words,length,platform,timestamp,cyberbullying
4131,rahul,Great work!,joy,positive,0.17,0,11,Twitter,2026-03-28 07:45:29.608386,0
4132,arjun,Well done,neutral,neutral,0.28,0,9,Instagram,2026-03-28 07:46:29.608386,0
4133,meena,Have a nice day,joy,neutral,0.07,0,15,Twitter,2026-03-28 07:47:29.608386,0
4134,meena,Great work!,neutral,positive,0.04,0,11,Instagram,2026-03-28 07:48:29.608386,0
4135,meena,Shut up you fool,anger,negative,0.82,2,16,YouTube,2026-03-28 07:49:29.608386,1
4136,sara,Go away idiot,anger,negative,0.98,3,13,Instagram,2026-03-28 07:50:29.608386,1
4137,rahul,That's amazing,neutral,neutral,0.28,0,14,Twitter,2026-03-28 07:51:29.608386,0
4138,priya,Well done,joy,neutral,0.16,0,9,Twitter,2026-03-28 07:52:29.608386,0
4139,vikram,Good effort,neutral,neutral,0.09,0,11,YouTube,2026-03-28 07:53:29.608386,0
4140,rahul,Well done,joy,neutral,0.21,0,9,Instagram,2026-03-28 07:54:29.608386,0
4141,vikram,Shut up you fool,anger,negative,0.94,2,16,YouTube,2026-03-28 07:55:29.608386,1
4142,sara,Have a nice day,joy,positive,0.02,0,15,YouTube,2026-03-28 07:56:29.608386,0
4143,sara,Shut up you fool,anger,negative,0.92,3,16,Instagram,2026-03-28 07:57:29.608386,1
4144,anita,Go away idiot,anger,negative,0.91,3,13,Instagram,2026-03-28 07:58:29.608386,1
4145,sara,Have a nice day,joy,neutral,0.06,0,15,Instagram,2026-03-28 07:59:29.608386,0
4146,sara,Go away idiot,anger,negative,0.97,3,13,YouTube,2026-03-28 08:00:29.608386,1
4147,vikram,You are useless,anger,negative,0.76,3,15,Instagram,2026-03-28 08:01:29.608386,1
4148,john,Keep going,joy,positive,0.18,0,10,YouTube,2026-03-28 08:02:29.608386,0
4149,priya,Shut up you fool,anger,negative,0.94,1,16,Twitter,2026-03-28 08:03:29.608386,1
4150,rahul,Go away idiot,anger,negative,0.79,3,13,Twitter,2026-03-28 08:04:29.608386,1
4151,rahul,Good effort,neutral,positive,0.14,0,11,Instagram,2026-03-28 08:05:29.608386,0
4152,rahul,Have a nice day,neutral,neutral,0.26,0,15,YouTube,2026-03-28 08:06:29.608386,0
4153,anita,Shut up you fool,anger,negative,0.85,3,16,Instagram,2026-03-28 08:07:29.608386,1
4154,vikram,That's amazing,neutral,positive,0.23,0,14,Instagram,2026-03-28 08:08:29.608386,0
4155,sara,You are a loser,anger,negative,0.8,2,15,Instagram,2026-03-28 08:09:29.608386,1
4156,anita,Great work!,neutral,neutral,0.2,0,11,YouTube,2026-03-28 08:10:29.608386,0
4157,meena,You are useless,anger,negative,0.71,1,15,Twitter,2026-03-28 08:11:29.608386,1
4158,anita,Well done,neutral,neutral,0.01,0,9,YouTube,2026-03-28 08:12:29.608386,0
4159,arjun,Keep going,neutral,positive,0.18,0,10,Instagram,2026-03-28 08:13:29.608386,0
4160,vikram,That's amazing,joy,positive,0.14,0,14,YouTube,2026-03-28 08:14:29.608386,0
4161,priya,Go away idiot,anger,negative,0.87,3,13,Twitter,2026-03-28 08:15:29.608386,1
4162,arjun,Shut up you fool,anger,negative,0.87,3,16,Twitter,2026-03-28 08:16:29.608386,1
4163,anita,Shut up you fool,anger,negative,0.71,3,16,Twitter,2026-03-28 08:17:29.608386,1
4164,priya,That's amazing,joy,neutral,0.19,0,14,Twitter,2026-03-28 08:18:29.608386,0
4165,priya,Well done,neutral,positive,0.23,0,9,Instagram,2026-03-28 08:19:29.608386,0
4166,john,Nobody likes you,anger,negative,0.74,3,16,Instagram,2026-03-28 08:20:29.608386,1
4167,arjun,Have a nice day,neutral,positive,0.18,0,15,YouTube,2026-03-28 08:21:29.608386,0
4168,vikram,Keep going,neutral,positive,0.14,0,10,YouTube,2026-03-28 08:22:29.608386,0
4169,anita,Keep going,neutral,positive,0.04,0,10,Instagram,2026-03-28 08:23:29.608386,0
4170,sara,Shut up you fool,anger,negative,0.73,3,16,Instagram,2026-03-28 08:24:29.608386,1
4171,vikram,Good effort,joy,neutral,0.03,0,11,Twitter,2026-03-28 08:25:29.608386,0
4172,sara,Shut up you fool,anger,negative,0.83,1,16,Instagram,2026-03-28 08:26:29.608386,1
4173,john,That's amazing,neutral,positive,0.07,0,14,YouTube,2026-03-28 08:27:29.608386,0
4174,sara,Have a nice day,neutral,neutral,0.07,0,15,Instagram,2026-03-28 08:28:29.608386,0
4175,priya,You are useless,anger,negative,0.78,1,15,YouTube,2026-03-28 08:29:29.608386,1
4176,rahul,Great work!,neutral,neutral,0.02,0,11,YouTube,2026-03-28 08:30:29.608386,0
4177,meena,Good effort,joy,positive,0.22,0,11,Instagram,2026-03-28 08:31:29.608386,0
4178,anita,Keep going,joy,positive,0.19,0,10,YouTube,2026-03-28 08:32:29.608386,0
4179,arjun,Have a nice day,joy,neutral,0.04,0,15,Instagram,2026-03-28 08:33:29.608386,0
4180,vikram,You are so stupid,anger,negative,0.9,3,17,YouTube,2026-03-28 08:34:29.608386,1
4181,sara,That's amazing,neutral,positive,0.06,0,14,Twitter,2026-03-28 08:35:29.608386,0
4182,meena,Keep going,neutral,neutral,0.26,0,10,Twitter,2026-03-28 08:36:29.608386,0
4183,sara,That's amazing,joy,positive,0.21,0,14,Instagram,2026-03-28 08:37:29.608386,0
4184,john,That's amazing,neutral,positive,0.02,0,14,Instagram,2026-03-28 08:38:29.608386,0
4185,sara,Keep going,neutral,neutral,0.07,0,10,Instagram,2026-03-28 08:39:29.608386,0
4186,sara,Well done,joy,neutral,0.27,0,9,Instagram,2026-03-28 08:40:29.608386,0
4187,john,Great work!,joy,neutral,0.18,0,11,Instagram,2026-03-28 08:41:29.608386,0
4188,anita,That's amazing,joy,neutral,0.1,0,14,Twitter,2026-03-28 08:42:29.608386,0
4189,anita,You are useless,anger,negative,0.73,2,15,YouTube,2026-03-28 08:43:29.608386,1
4190,rahul,Go away idiot,anger,negative,0.84,3,13,Twitter,2026-03-28 08:44:29.608386,1
4191,meena,Shut up you fool,anger,negative,0.71,1,16,Instagram,2026-03-28 08:45:29.608386,1
4192,sara,Have a nice day,neutral,positive,0.18,0,15,Instagram,2026-03-28 08:46:29.608386,0
4193,vikram,Go away idiot,anger,negative,0.89,2,13,YouTube,2026-03-28 08:47:29.608386,1
4194,sara,Nobody likes you,anger,negative,0.84,1,16,Twitter,2026-03-28 08:48:29.608386,1
4195,arjun,Shut up you fool,anger,negative,0.77,1,16,Twitter,2026-03-28 08:49:29.608386,1
4196,rahul,You are a loser,anger,negative,0.73,2,15,Twitter,2026-03-28 08:50:29.608386,1
4197,anita,You are a loser,anger,negative,0.7,2,15,Twitter,2026-03-28 08:51:29.608386,1
4198,rahul,You are a loser,anger,negative,0.99,1,15,Twitter,2026-03-28 08:52:29.608386,1
4199,priya,You are useless,anger,negative,0.75,1,15,Instagram,2026-03-28 08:53:29.608386,1
4200,anita,Shut up you fool,anger,negative,0.77,3,16,Twitter,2026-03-28 08:54:29.608386,1
4201,meena,Well done,joy,neutral,0.17,0,9,YouTube,2026-03-28 08:55:29.608386,0
4202,meena,Nobody likes you,anger,negative,0.84,3,16,YouTube,2026-03-28 08:56:29.608386,1
4203,sara,You are a loser,anger,negative,0.96,2,15,Instagram,2026-03-28 08:57:29.608386,1
4204,anita,Go away idiot,anger,negative,0.97,1,13,YouTube,2026-03-28 08:58:29.608386,1
4205,arjun,You are so stupid,anger,negative,0.89,1,17,Instagram,2026-03-28 08:59:29.608386,1
4206,sara,Go away idiot,anger,negative,0.99,1,13,Twitter,2026-03-28 09:00:29.608386,1
4207,priya,Shut up you fool,anger,negative,0.77,3,16,Instagram,2026-03-28 09:01:29.608386,1
4208,arjun,Good effort,neutral,positive,0.16,0,11,YouTube,2026-03-28 09:02:29.608386,0
4209,arjun,You are so stupid,anger,negative,0.76,1,17,YouTube,2026-03-28 09:03:29.608386,1
4210,anita,Good effort,neutral,neutral,0.19,0,11,Twitter,2026-03-28 09:04:29.608386,0
4211,rahul,Good effort,neutral,positive,0.08,0,11,Twitter,2026-03-28 09:05:29.608386,0
4212,priya,Go away idiot,anger,negative,0.82,3,13,Twitter,2026-03-28 09:06:29.608386,1
4213,priya,Well done,neutral,neutral,0.04,0,9,Instagram,2026-03-28 09:07:29.608386,0
4214,anita,Good effort,joy,neutral,0.06,0,11,Instagram,2026-03-28 09:08:29.608386,0
4215,vikram,You are useless,anger,negative,0.94,3,15,Instagram,2026-03-28 09:09:29.608386,1
4216,priya,Good effort,joy,positive,0.06,0,11,Twitter,2026-03-28 09:10:29.608386,0
4217,john,Good effort,joy,neutral,0.23,0,11,Instagram,2026-03-28 09:11:29.608386,0
4218,arjun,Go away idiot,anger,negative,0.93,3,13,YouTube,2026-03-28 09:12:29.608386,1
4219,john,Go away idiot,anger,negative,0.97,2,13,Instagram,2026-03-28 09:13:29.608386,1
4220,anita,Great work!,joy,neutral,0.3,0,11,Instagram,2026-03-28 09:14:29.608386,0
4221,anita,You are so stupid,anger,negative,0.8,3,17,YouTube,2026-03-28 09:15:29.608386,1
4222,rahul,That's amazing,joy,neutral,0.15,0,14,Instagram,2026-03-28 09:16:29.608386,0
4223,anita,You are a loser,anger,negative,0.72,1,15,Twitter,2026-03-28 09:17:29.608386,1
4224,rahul,Nobody likes you,anger,negative,0.84,2,16,Instagram,2026-03-28 09:18:29.608386,1
4225,meena,You are so stupid,anger,negative,0.8,2,17,Instagram,2026-03-28 09:19:29.608386,1
4226,anita,You are so stupid,anger,negative,0.84,1,17,Instagram,2026-03-28 09:20:29.608386,1
4227,meena,You are a loser,anger,negative,0.71,3,15,YouTube,2026-03-28 09:21:29.608386,1
4228,vikram,Good effort,neutral,positive,0.26,0,11,Instagram,2026-03-28 09:22:29.608386,0
4229,sara,Have a nice day,neutral,neutral,0.08,0,15,Twitter,2026-03-28 09:23:29.608386,0
4230,anita,That's amazing,joy,neutral,0.16,0,14,YouTube,2026-03-28 09:24:29.608386,0
4231,arjun,Have a nice day,neutral,positive,0.24,0,15,Instagram,2026-03-28 09:25:29.608386,0
4232,john,You are useless,anger,negative,0.78,3,15,Twitter,2026-03-28 09:26:29.608386,1
4233,sara,Nobody likes you,anger,negative,0.95,2,16,Instagram,2026-03-28 09:27:29.608386,1
4234,vikram,Go away idiot,anger,negative,0.71,1,13,Instagram,2026-03-28 09:28:29.608386,1
4235,vikram,That's amazing,joy,positive,0.16,0,14,Instagram,2026-03-28 09:29:29.608386,0
4236,meena,Nobody likes you,anger,negative,0.97,2,16,Twitter,2026-03-28 09:30:29.608386,1
4237,priya,Good effort,joy,positive,0.25,0,11,YouTube,2026-03-28 09:31:29.608386,0
4238,anita,Have a nice day,neutral,positive,0.23,0,15,Instagram,2026-03-28 09:32:29.608386,0
4239,anita,Great work!,joy,positive,0.11,0,11,YouTube,2026-03-28 09:33:29.608386,0
4240,rahul,You are useless,anger,negative,0.81,2,15,Instagram,2026-03-28 09:34:29.608386,1
4241,sara,You are a loser,anger,negative,0.8,1,15,YouTube,2026-03-28 09:35:29.608386,1
4242,john,Good effort,neutral,neutral,0.2,0,11,Instagram,2026-03-28 09:36:29.608386,0
4243,sara,You are so stupid,anger,negative,0.83,3,17,Instagram,2026-03-28 09:37:29.608386,1
4244,vikram,Have a nice day,neutral,neutral,0.28,0,15,Instagram,2026-03-28 09:38:29.608386,0
4245,anita,Nobody likes you,anger,negative,0.98,2,16,Twitter,2026-03-28 09:39:29.608386,1
4246,rahul,Go away idiot,anger,negative,0.83,2,13,Twitter,2026-03-28 09:40:29.608386,1
4247,sara,Good effort,joy,positive,0.29,0,11,Twitter,2026-03-28 09:41:29.608386,0
4248,arjun,Shut up you fool,anger,negative,0.82,1,16,Twitter,2026-03-28 09:42:29.608386,1
4249,anita,Go away idiot,anger,negative,0.91,2,13,Instagram,2026-03-28 09:43:29.608386,1
4250,arjun,Go away idiot,anger,negative,0.74,3,13,Twitter,2026-03-28 09:44:29.608386,1
4251,anita,You are useless,anger,negative,0.74,2,15,YouTube,2026-03-28 09:45:29.608386,1
4252,priya,You are a loser,anger,negative,0.95,3,15,Twitter,2026-03-28 09:46:29.608386,1
4253,vikram,You are useless,anger,negative,0.88,1,15,Twitter,2026-03-28 09:47:29.608386,1
4254,priya,Keep going,joy,neutral,0.13,0,10,Twitter,2026-03-28 09:48:29.608386,0
4255,anita,Nobody likes you,anger,negative,0.74,2,16,Twitter,2026-03-28 09:49:29.608386,1
4256,meena,Good effort,joy,positive,0.28,0,11,Twitter,2026-03-28 09:50:29.608386,0
4257,anita,Have a nice day,joy,positive,0.02,0,15,YouTube,2026-03-28 09:51:29.608386,0
4258,meena,Nobody likes you,anger,negative,0.9,1,16,Twitter,2026-03-28 09:52:29.608386,1
4259,anita,You are a loser,anger,negative,0.99,3,15,Instagram,2026-03-28 09:53:29.608386,1
4260,rahul,Have a nice day,joy,neutral,0.25,0,15,Twitter,2026-03-28 09:54:29.608386,0
4261,vikram,Good effort,neutral,neutral,0.14,0,11,Twitter,2026-03-28 09:55:29.608386,0
4262,vikram,Nobody likes you,anger,negative,0.93,1,16,Instagram,2026-03-28 09:56:29.608386,1
4263,john,That's amazing,neutral,positive,0.14,0,14,YouTube,2026-03-28 09:57:29.608386,0
4264,rahul,That's amazing,neutral,positive,0.23,0,14,Twitter,2026-03-28 09:58:29.608386,0
4265,anita,That's amazing,joy,positive,0.16,0,14,Instagram,2026-03-28 09:59:29.608386,0
4266,priya,Nobody likes you,anger,negative,0.96,3,16,YouTube,2026-03-28 10:00:29.608386,1
4267,vikram,You are so stupid,anger,negative,0.85,3,17,Instagram,2026-03-28 10:01:29.608386,1
4268,john,Good effort,joy,positive,0.07,0,11,YouTube,2026-03-28 10:02:29.608386,0
4269,arjun,Go away idiot,anger,negative,0.78,2,13,Instagram,2026-03-28 10:03:29.608386,1
4270,rahul,You are useless,anger,negative,0.92,3,15,Twitter,2026-03-28 10:04:29.608386,1
4271,vikram,You are so stupid,anger,negative,0.95,1,17,YouTube,2026-03-28 10:05:29.608386,1
4272,arjun,You are so stupid,anger,negative,0.73,1,17,Twitter,2026-03-28 10:06:29.608386,1
4273,meena,Good effort,joy,neutral,0.0,0,11,YouTube,2026-03-28 10:07:29.608386,0
4274,john,Go away idiot,anger,negative,0.9,3,13,Instagram,2026-03-28 10:08:29.608386,1
4275,sara,That's amazing,neutral,positive,0.2,0,14,YouTube,2026-03-28 10:09:29.608386,0
4276,john,You are a loser,anger,negative,0.97,3,15,Instagram,2026-03-28 10:10:29.608386,1
4277,priya,Have a nice day,neutral,neutral,0.03,0,15,YouTube,2026-03-28 10:11:29.608386,0
4278,rahul,Have a nice day,joy,positive,0.22,0,15,YouTube,2026-03-28 10:12:29.608386,0
4279,rahul,Nobody likes you,anger,negative,0.85,1,16,Twitter,2026-03-28 10:13:29.608386,1
4280,john,Good effort,neutral,neutral,0.01,0,11,Instagram,2026-03-28 10:14:29.608386,0
4281,arjun,Great work!,joy,neutral,0.01,0,11,YouTube,2026-03-28 10:15:29.608386,0
4282,meena,That's amazing,joy,neutral,0.2,0,14,YouTube,2026-03-28 10:16:29.608386,0
4283,sara,Have a nice day,joy,neutral,0.03,0,15,Twitter,2026-03-28 10:17:29.608386,0
4284,meena,Have a nice day,joy,positive,0.12,0,15,Instagram,2026-03-28 10:18:29.608386,0
4285,john,You are a loser,anger,negative,0.93,2,15,Twitter,2026-03-28 10:19:29.608386,1
4286,arjun,You are useless,anger,negative,0.87,3,15,Instagram,2026-03-28 10:20:29.608386,1
4287,meena,Shut up you fool,anger,negative,0.97,2,16,Instagram,2026-03-28 10:21:29.608386,1
4288,arjun,Good effort,joy,neutral,0.23,0,11,YouTube,2026-03-28 10:22:29.608386,0
4289,john,Have a nice day,joy,neutral,0.01,0,15,Twitter,2026-03-28 10:23:29.608386,0
4290,meena,You are a loser,anger,negative,0.89,2,15,Instagram,2026-03-28 10:24:29.608386,1
4291,john,Have a nice day,neutral,neutral,0.06,0,15,Twitter,2026-03-28 10:25:29.608386,0
4292,vikram,You are a loser,anger,negative,0.8,2,15,YouTube,2026-03-28 10:26:29.608386,1
4293,sara,You are so stupid,anger,negative,0.86,1,17,YouTube,2026-03-28 10:27:29.608386,1
4294,john,Well done,neutral,positive,0.04,0,9,YouTube,2026-03-28 10:28:29.608386,0
4295,arjun,Go away idiot,anger,negative,0.74,2,13,Twitter,2026-03-28 10:29:29.608386,1
4296,john,Good effort,joy,neutral,0.21,0,11,Twitter,2026-03-28 10:30:29.608386,0
4297,anita,You are a loser,anger,negative,0.73,3,15,Instagram,2026-03-28 10:31:29.608386,1
4298,john,You are so stupid,anger,negative,0.98,2,17,YouTube,2026-03-28 10:32:29.608386,1
4299,arjun,Go away idiot,anger,negative,0.86,1,13,Twitter,2026-03-28 10:33:29.608386,1
4300,arjun,You are useless,anger,negative,0.78,3,15,Twitter,2026-03-28 10:34:29.608386,1
4301,sara,You are a loser,anger,negative,0.88,2,15,Instagram,2026-03-28 10:35:29.608386,1
4302,rahul,You are a loser,anger,negative,0.99,2,15,Instagram,2026-03-28 10:36:29.608386,1
4303,anita,Nobody likes you,anger,negative,0.86,1,16,YouTube,2026-03-28 10:37:29.608386,1
4304,john,Great work!,joy,positive,0.19,0,11,Twitter,2026-03-28 10:38:29.608386,0
4305,meena,Nobody likes you,anger,negative,0.96,1,16,Instagram,2026-03-28 10:39:29.608386,1
4306,john,Go away idiot,anger,negative,0.89,1,13,Instagram,2026-03-28 10:40:29.608386,1
4307,anita,You are a loser,anger,negative,0.86,2,15,Instagram,2026-03-28 10:41:29.608386,1
4308,vikram,That's amazing,joy,neutral,0.13,0,14,Twitter,2026-03-28 10:42:29.608386,0
4309,priya,Go away idiot,anger,negative,1.0,1,13,YouTube,2026-03-28 10:43:29.608386,1
4310,vikram,Shut up you fool,anger,negative,0.76,3,16,YouTube,2026-03-28 10:44:29.608386,1
4311,rahul,Keep going,neutral,positive,0.24,0,10,Instagram,2026-03-28 10:45:29.608386,0
4312,sara,You are so stupid,anger,negative,0.76,2,17,YouTube,2026-03-28 10:46:29.608386,1
4313,arjun,That's amazing,neutral,neutral,0.07,0,14,Instagram,2026-03-28 10:47:29.608386,0
4314,vikram,Go away idiot,anger,negative,0.72,3,13,YouTube,2026-03-28 10:48:29.608386,1
4315,john,Go away idiot,anger,negative,0.83,1,13,YouTube,2026-03-28 10:49:29.608386,1
4316,anita,Go away idiot,anger,negative,0.72,1,13,YouTube,2026-03-28 10:50:29.608386,1
4317,arjun,Nobody likes you,anger,negative,0.83,3,16,Instagram,2026-03-28 10:51:29.608386,1
4318,john,You are so stupid,anger,negative,0.88,2,17,YouTube,2026-03-28 10:52:29.608386,1
4319,priya,That's amazing,joy,neutral,0.18,0,14,Instagram,2026-03-28 10:53:29.608386,0
4320,anita,Great work!,joy,neutral,0.23,0,11,Twitter,2026-03-28 10:54:29.608386,0
4321,meena,Have a nice day,neutral,positive,0.1,0,15,Instagram,2026-03-28 10:55:29.608386,0
4322,john,Good effort,neutral,positive,0.23,0,11,Instagram,2026-03-28 10:56:29.608386,0
4323,vikram,That's amazing,joy,neutral,0.2,0,14,Twitter,2026-03-28 10:57:29.608386,0
4324,arjun,You are a loser,anger,negative,0.74,3,15,Twitter,2026-03-28 10:58:29.608386,1
4325,anita,That's amazing,neutral,positive,0.08,0,14,Instagram,2026-03-28 10:59:29.608386,0
4326,arjun,Keep going,neutral,positive,0.11,0,10,YouTube,2026-03-28 11:00:29.608386,0
4327,rahul,Great work!,neutral,positive,0.19,0,11,Twitter,2026-03-28 11:01:29.608386,0
4328,vikram,You are a loser,anger,negative,0.8,1,15,Twitter,2026-03-28 11:02:29.608386,1
4329,vikram,Good effort,joy,positive,0.27,0,11,YouTube,2026-03-28 11:03:29.608386,0
4330,meena,You are useless,anger,negative,0.79,1,15,YouTube,2026-03-28 11:04:29.608386,1
4331,rahul,Nobody likes you,anger,negative,0.76,2,16,Instagram,2026-03-28 11:05:29.608386,1
4332,anita,Have a nice day,joy,neutral,0.21,0,15,YouTube,2026-03-28 11:06:29.608386,0
4333,john,Good effort,joy,neutral,0.07,0,11,Twitter,2026-03-28 11:07:29.608386,0
4334,sara,Well done,neutral,positive,0.22,0,9,YouTube,2026-03-28 11:08:29.608386,0
4335,arjun,That's amazing,joy,positive,0.04,0,14,Twitter,2026-03-28 11:09:29.608386,0
4336,priya,Well done,joy,positive,0.21,0,9,Twitter,2026-03-28 11:10:29.608386,0
4337,anita,Keep going,neutral,positive,0.22,0,10,Twitter,2026-03-28 11:11:29.608386,0
4338,vikram,That's amazing,neutral,positive,0.26,0,14,YouTube,2026-03-28 11:12:29.608386,0
4339,vikram,You are a loser,anger,negative,0.97,3,15,Twitter,2026-03-28 11:13:29.608386,1
4340,anita,Go away idiot,anger,negative,0.75,3,13,YouTube,2026-03-28 11:14:29.608386,1
4341,anita,You are a loser,anger,negative,0.75,3,15,YouTube,2026-03-28 11:15:29.608386,1
4342,meena,Go away idiot,anger,negative,0.74,2,13,Twitter,2026-03-28 11:16:29.608386,1
4343,john,Keep going,neutral,positive,0.24,0,10,Twitter,2026-03-28 11:17:29.608386,0
4344,rahul,Good effort,joy,neutral,0.16,0,11,YouTube,2026-03-28 11:18:29.608386,0
4345,sara,Go away idiot,anger,negative,0.76,1,13,Twitter,2026-03-28 11:19:29.608386,1
4346,john,You are so stupid,anger,negative,0.77,2,17,Twitter,2026-03-28 11:20:29.608386,1
4347,anita,Keep going,joy,neutral,0.14,0,10,YouTube,2026-03-28 11:21:29.608386,0
4348,anita,Great work!,joy,neutral,0.29,0,11,Instagram,2026-03-28 11:22:29.608386,0
4349,priya,Keep going,joy,neutral,0.03,0,10,YouTube,2026-03-28 11:23:29.608386,0
4350,john,Nobody likes you,anger,negative,1.0,1,16,YouTube,2026-03-28 11:24:29.608386,1
4351,anita,Have a nice day,neutral,neutral,0.09,0,15,Twitter,2026-03-28 11:25:29.608386,0
4352,sara,You are useless,anger,negative,0.83,2,15,Twitter,2026-03-28 11:26:29.608386,1
4353,priya,You are a loser,anger,negative,0.72,3,15,Instagram,2026-03-28 11:27:29.608386,1
4354,vikram,You are so stupid,anger,negative,0.96,1,17,Twitter,2026-03-28 11:28:29.608386,1
4355,meena,You are so stupid,anger,negative,0.77,2,17,Twitter,2026-03-28 11:29:29.608386,1
4356,vikram,You are a loser,anger,negative,0.72,2,15,Twitter,2026-03-28 11:30:29.608386,1
4357,john,Good effort,neutral,neutral,0.13,0,11,Instagram,2026-03-28 11:31:29.608386,0
4358,sara,Shut up you fool,anger,negative,0.92,3,16,YouTube,2026-03-28 11:32:29.608386,1
4359,john,Keep going,neutral,neutral,0.04,0,10,YouTube,2026-03-28 11:33:29.608386,0
4360,sara,Shut up you fool,anger,negative,0.8,3,16,Twitter,2026-03-28 11:34:29.608386,1
4361,priya,You are a loser,anger,negative,0.9,1,15,YouTube,2026-03-28 11:35:29.608386,1
4362,anita,Nobody likes you,anger,negative,0.79,1,16,Instagram,2026-03-28 11:36:29.608386,1
4363,meena,Have a nice day,neutral,positive,0.12,0,15,Twitter,2026-03-28 11:37:29.608386,0
4364,john,Shut up you fool,anger,negative,0.91,1,16,YouTube,2026-03-28 11:38:29.608386,1
4365,sara,Great work!,joy,neutral,0.26,0,11,Instagram,2026-03-28 11:39:29.608386,0
